"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"80","casa","it",1,81,"casa.",3.93017137050629,4.11776924133301,7.24506187438965,"casa.",404.860465116279,327.53488372093,239.162790697674,"taint_none",5.88,4,3.21150588989258,1.26243793964386,7.59,4.68,2,5,3.85090041160583,4.02706003189087,6.74258518218994,6.819908618927,1,1
"81","Giano","it",1,82,"Giano",3.26586796995252,4.86097002029419,6.92352151870728,"Giano",395.093023255814,201.302325581395,166.744186046512,"taint_none",3.09,5,3.93017137050629,3.21150588989258,5.88,7.59,4,2,4.11776924133301,3.85090041160583,7.24506187438965,6.74258518218994,1,1
"82","simboleggiava","it",1,83,"simboleggiava",9.89806604385376,4.2629222869873,6.99899530410767,"simboleggiava",839.279069767442,304.395348837209,173.511627906977,"taint_none",2.07,13,3.26586796995252,3.93017137050629,3.09,5.88,5,4,4.86097002029419,4.11776924133301,6.92352151870728,7.24506187438965,1,1
"83","di","it",1,84,"di",5.83216381072998,3.17507839202881,6.28154897689819,"di",144.116279069767,117.767441860465,117.767441860465,"taint_none",7.59,2,9.89806604385376,3.26586796995252,2.07,3.09,13,5,4.2629222869873,4.86097002029419,6.99899530410767,6.92352151870728,1,1
"84","frequente","it",1,85,"frequente",4.29667377471924,4.70246267318726,7.22305107116699,"frequente",626.395348837209,306.06976744186,249.232558139535,"taint_none",4.1,9,5.83216381072998,9.89806604385376,7.59,2.07,2,13,3.17507839202881,4.2629222869873,6.28154897689819,6.99899530410767,1,1
"85","il","it",1,86,"il",1.67059934139252,2.97610759735107,6.29046821594238,"il",67.3720930232558,67.3720930232558,62.3023255813954,"taint_none",7.32,2,4.29667377471924,5.83216381072998,4.1,7.59,9,2,4.70246267318726,3.17507839202881,7.22305107116699,6.28154897689819,1,1
"86","cambiamento","it",1,87,"cambiamento",7.01783275604248,5.74355697631836,7.56770515441895,"cambiamento",680.813953488372,327.813953488372,243.279069767442,"taint_none",4.66,11,1.67059934139252,4.29667377471924,7.32,4.1,2,9,2.97610759735107,4.70246267318726,6.29046821594238,7.22305107116699,1,1
"87","e","it",1,88,"e",3.33821105957031,3.67403078079224,6.20167207717896,"e",24.1395348837209,24.1395348837209,24.1395348837209,"taint_none",7.46,1,7.01783275604248,1.67059934139252,4.66,7.32,11,2,5.74355697631836,2.97610759735107,7.56770515441895,6.29046821594238,1,1
"88","le","it",1,89,"le",3.50198411941528,4.46678256988525,7.42257165908813,"le",120.325581395349,103.046511627907,103.046511627907,"taint_none",6.9,2,3.33821105957031,7.01783275604248,7.46,4.66,1,11,3.67403078079224,5.74355697631836,6.20167207717896,7.56770515441895,1,1
"89","transizioni","it",1,90,"transizioni,",12.6826947820373,6.18886947631836,7.66301107406616,"transizioni,",834.186046511628,401.976744186047,251.837209302326,"taint_none",3.03,11,3.50198411941528,3.33821105957031,6.9,7.46,2,1,4.46678256988525,3.67403078079224,7.42257165908813,6.20167207717896,1,1
"90","come","it",1,91,"come",3.10739827156067,4.75037097930908,7.32855224609375,"come",191.767441860465,146.186046511628,140.162790697674,"taint_none",6.67,4,12.6826947820373,3.50198411941528,3.03,6.9,11,2,6.18886947631836,4.46678256988525,7.66301107406616,7.42257165908813,1,1
"91","il","it",1,92,"il",3.46307015419006,5.14378356933594,7.51628875732422,"il",212.279069767442,148.790697674419,145.046511627907,"taint_none",7.32,2,3.10739827156067,12.6826947820373,6.67,3.03,4,11,4.75037097930908,6.18886947631836,7.32855224609375,7.66301107406616,1,1
